Word,Register,n,Year
acid,fic,1,1810.0
aromatic,fic,1,1810.0
audible,nf,1,1810.0
behold,fic,23,1810.0
behold,mag,1,1810.0
behold,nf,20,1810.0
bell,fic,9,1810.0
bell,nf,2,1810.0
bitter,fic,3,1810.0
bitter,mag,3,1810.0
bitter,nf,7,1810.0
bitterness,fic,1,1810.0
bitterness,nf,4,1810.0
black,fic,8,1810.0
black,mag,5,1810.0
black,nf,5,1810.0
blue,fic,5,1810.0
blue,mag,2,1810.0
blue,nf,2,1810.0
bright,fic,12,1810.0
bright,mag,2,1810.0
bright,nf,3,1810.0
brilliant,fic,6,1810.0
brilliant,mag,1,1810.0
brilliant,nf,4,1810.0
brown,fic,3,1810.0
brown,nf,1,1810.0
burning,fic,7,1810.0
burning,mag,3,1810.0
burning,nf,8,1810.0
chatter,fic,1,1810.0
clamor,nf,3,1810.0
clash,fic,3,1810.0
clash,nf,1,1810.0
clear,fic,11,1810.0
clear,mag,4,1810.0
clear,nf,16,1810.0
cold,fic,16,1810.0
cold,mag,5,1810.0
cold,nf,6,1810.0
coldness,fic,2,1810.0
coldness,nf,3,1810.0
color,nf,5,1810.0
colored,fic,1,1810.0
colored,nf,1,1810.0
concert,fic,1,1810.0
concert,mag,1,1810.0
concert,nf,3,1810.0
crack,fic,1,1810.0
crimson,fic,4,1810.0
dark,fic,10,1810.0
dark,mag,6,1810.0
dark,nf,12,1810.0
dazzling,mag,1,1810.0
deaf,fic,7,1810.0
delicious,fic,5,1810.0
dense,fic,1,1810.0
dim,nf,1,1810.0
disgusting,nf,1,1810.0
drone,fic,1,1810.0
drum,fic,5,1810.0
dry,fic,16,1810.0
dry,mag,1,1810.0
dry,nf,2,1810.0
dull,fic,5,1810.0
dull,mag,3,1810.0
dull,nf,1,1810.0
dumb,fic,3,1810.0
dumb,nf,2,1810.0
echo,nf,1,1810.0
espy,fic,2,1810.0
eye,fic,31,1810.0
eye,mag,7,1810.0
eye,nf,43,1810.0
fiddle,fic,1,1810.0
fife,fic,1,1810.0
fragrance,nf,1,1810.0
gape,fic,1,1810.0
gaze,fic,7,1810.0
gaze,mag,1,1810.0
gaze,nf,1,1810.0
gelatinous,mag,1,1810.0
glance,fic,7,1810.0
glance,mag,2,1810.0
glance,nf,4,1810.0
gleam,fic,2,1810.0
gleam,mag,1,1810.0
glimpse,mag,1,1810.0
glimpse,nf,1,1810.0
glitter,fic,4,1810.0
glitter,nf,2,1810.0
golden,fic,5,1810.0
golden,mag,1,1810.0
golden,nf,13,1810.0
gray,fic,2,1810.0
green,fic,10,1810.0
green,mag,1,1810.0
groan,fic,3,1810.0
groan,nf,1,1810.0
grumble,fic,1,1810.0
guitar,mag,1,1810.0
harmonious,fic,2,1810.0
harmonious,nf,2,1810.0
harp,fic,1,1810.0
hear,fic,83,1810.0
hear,mag,7,1810.0
hear,nf,22,1810.0
heat,fic,3,1810.0
heat,mag,1,1810.0
heat,nf,3,1810.0
hoarse,fic,2,1810.0
hot,fic,9,1810.0
hot,mag,1,1810.0
howl,fic,3,1810.0
hum,fic,7,1810.0
hymn,nf,1,1810.0
illuminated,nf,2,1810.0
image,fic,12,1810.0
image,nf,8,1810.0
imperceptible,fic,1,1810.0
imperceptible,nf,1,1810.0
indigo,nf,1,1810.0
insipid,fic,1,1810.0
jingle,fic,1,1810.0
listen,fic,9,1810.0
listen,mag,3,1810.0
listen,nf,9,1810.0
look,fic,79,1810.0
look,mag,17,1810.0
look,nf,24,1810.0
loud,fic,11,1810.0
loud,mag,1,1810.0
loud,nf,4,1810.0
lute,fic,2,1810.0
melody,fic,1,1810.0
moonlight,fic,1,1810.0
murmur,fic,2,1810.0
murmur,nf,1,1810.0
music,fic,15,1810.0
music,mag,3,1810.0
music,nf,5,1810.0
noise,fic,10,1810.0
noise,mag,2,1810.0
noiseless,fic,1,1810.0
noisy,fic,1,1810.0
noisy,nf,1,1810.0
obscurity,fic,1,1810.0
obscurity,mag,2,1810.0
obscurity,nf,2,1810.0
odoriferous,nf,1,1810.0
orange,nf,1,1810.0
organ,mag,2,1810.0
organ,nf,9,1810.0
pale,fic,9,1810.0
pale,nf,1,1810.0
pearly,fic,1,1810.0
peep,fic,1,1810.0
perfume,fic,2,1810.0
perfumed,fic,1,1810.0
picture,fic,15,1810.0
picture,mag,6,1810.0
picture,nf,103,1810.0
piercing,fic,1,1810.0
piercing,nf,1,1810.0
polished,fic,2,1810.0
polished,mag,5,1810.0
polished,nf,5,1810.0
purple,fic,4,1810.0
purple,nf,2,1810.0
red,fic,17,1810.0
red,nf,8,1810.0
reeking,fic,1,1810.0
reflection,fic,3,1810.0
reflection,mag,7,1810.0
reflection,nf,14,1810.0
refreshing,mag,1,1810.0
resound,nf,1,1810.0
rigid,fic,5,1810.0
rigid,nf,4,1810.0
ring,fic,4,1810.0
ringing,fic,2,1810.0
ringing,nf,1,1810.0
roar,fic,4,1810.0
roar,mag,5,1810.0
roar,nf,1,1810.0
roaring,fic,2,1810.0
rough,fic,3,1810.0
rough,mag,2,1810.0
rough,nf,6,1810.0
scent,fic,1,1810.0
scream,fic,1,1810.0
see,fic,177,1810.0
see,mag,18,1810.0
see,nf,71,1810.0
shade,fic,9,1810.0
shade,nf,7,1810.0
shadow,fic,4,1810.0
shadow,mag,1,1810.0
shadow,nf,5,1810.0
shady,fic,1,1810.0
sharp,fic,4,1810.0
sharp,nf,2,1810.0
shine,fic,4,1810.0
shine,nf,7,1810.0
shining,fic,2,1810.0
shining,nf,3,1810.0
shout,fic,2,1810.0
shout,nf,1,1810.0
sight,fic,21,1810.0
sight,mag,2,1810.0
sight,nf,23,1810.0
silence,fic,13,1810.0
silence,nf,9,1810.0
silent,fic,8,1810.0
silent,nf,9,1810.0
sing,fic,7,1810.0
sing,nf,4,1810.0
slippery,fic,1,1810.0
slippery,mag,1,1810.0
smell,fic,1,1810.0
smoky,fic,1,1810.0
smooth,fic,3,1810.0
smooth,mag,2,1810.0
smooth,nf,1,1810.0
soft,fic,12,1810.0
soft,mag,1,1810.0
soft,nf,2,1810.0
solar,mag,1,1810.0
song,fic,16,1810.0
song,mag,1,1810.0
song,nf,6,1810.0
sound,fic,19,1810.0
sound,mag,8,1810.0
sound,nf,19,1810.0
sour,fic,1,1810.0
speak,fic,67,1810.0
speak,mag,5,1810.0
speak,nf,17,1810.0
spicy,nf,1,1810.0
stare,fic,3,1810.0
stare,mag,1,1810.0
stifled,fic,2,1810.0
stinking,mag,1,1810.0
stroke,fic,1,1810.0
stroke,nf,2,1810.0
suffused,nf,1,1810.0
sunny,fic,2,1810.0
sweet,fic,29,1810.0
sweet,mag,2,1810.0
sweet,nf,4,1810.0
sweetness,fic,2,1810.0
sweetness,mag,2,1810.0
sweetness,nf,2,1810.0
symphony,mag,1,1810.0
talk,fic,24,1810.0
talk,mag,2,1810.0
talk,nf,1,1810.0
taste,fic,20,1810.0
taste,mag,34,1810.0
taste,nf,25,1810.0
tasteless,fic,1,1810.0
tender,fic,10,1810.0
tender,mag,2,1810.0
tender,nf,11,1810.0
thunder,fic,9,1810.0
thunder,mag,1,1810.0
thunder,nf,3,1810.0
tickle,fic,2,1810.0
ting,fic,1,1810.0
tinkle,nf,1,1810.0
touch,fic,10,1810.0
touch,mag,1,1810.0
touch,nf,6,1810.0
translucent,fic,1,1810.0
transparent,fic,1,1810.0
transparent,mag,1,1810.0
transparent,nf,2,1810.0
trumpet,fic,6,1810.0
tune,fic,1,1810.0
tune,nf,1,1810.0
twang,fic,1,1810.0
viola,fic,1,1810.0
vivid,fic,1,1810.0
vocal,nf,1,1810.0
voice,fic,33,1810.0
voice,mag,6,1810.0
voice,nf,22,1810.0
warm,fic,13,1810.0
warm,mag,3,1810.0
warm,nf,8,1810.0
warmth,fic,4,1810.0
warmth,mag,1,1810.0
warmth,nf,1,1810.0
watch,fic,12,1810.0
watch,mag,2,1810.0
watch,nf,9,1810.0
wet,fic,5,1810.0
whisper,fic,3,1810.0
whisper,nf,1,1810.0
white,fic,9,1810.0
white,mag,4,1810.0
white,nf,8,1810.0
wrinkled,fic,1,1810.0
yellow,fic,2,1810.0
yellow,nf,2,1810.0
acid,fic,1,1820.0
amber,fic,3,1820.0
amber,nf,1,1820.0
aromatic,fic,7,1820.0
audible,fic,27,1820.0
audible,mag,2,1820.0
bang,mag,1,1820.0
bass,fic,5,1820.0
behold,fic,76,1820.0
behold,mag,9,1820.0
behold,nf,49,1820.0
bell,fic,33,1820.0
bell,nf,8,1820.0
bitter,fic,94,1820.0
bitter,mag,7,1820.0
bitter,nf,16,1820.0
bitterness,fic,51,1820.0
bitterness,mag,4,1820.0
bitterness,nf,11,1820.0
black,fic,218,1820.0
black,mag,22,1820.0
black,nf,41,1820.0
blue,fic,135,1820.0
blue,mag,3,1820.0
blue,nf,30,1820.0
bluish,fic,1,1820.0
bluish,nf,2,1820.0
blurred,fic,1,1820.0
bombastic,fic,1,1820.0
brattle,mag,2,1820.0
bright,fic,223,1820.0
bright,mag,16,1820.0
bright,nf,21,1820.0
brilliant,fic,51,1820.0
brilliant,mag,21,1820.0
brilliant,nf,15,1820.0
bronze,fic,2,1820.0
bronze,mag,1,1820.0
brown,fic,142,1820.0
brown,mag,11,1820.0
brown,nf,10,1820.0
burgundy,fic,2,1820.0
burgundy,nf,3,1820.0
burning,fic,101,1820.0
burning,mag,5,1820.0
burning,nf,20,1820.0
buzz,fic,1,1820.0
carmine,fic,1,1820.0
castanet,nf,1,1820.0
chatter,fic,8,1820.0
chatter,nf,1,1820.0
chime,fic,1,1820.0
clammy,fic,5,1820.0
clammy,mag,1,1820.0
clamor,fic,5,1820.0
clamor,mag,1,1820.0
clang,fic,2,1820.0
clangor,fic,1,1820.0
clank,fic,1,1820.0
clap,fic,13,1820.0
clap,nf,1,1820.0
clarion,fic,2,1820.0
clash,fic,5,1820.0
clash,nf,4,1820.0
clear,fic,113,1820.0
clear,mag,26,1820.0
clear,nf,112,1820.0
clump,fic,4,1820.0
cold,fic,311,1820.0
cold,mag,21,1820.0
cold,nf,52,1820.0
coldness,fic,19,1820.0
coldness,mag,2,1820.0
coldness,nf,6,1820.0
color,fic,24,1820.0
color,mag,18,1820.0
colored,fic,5,1820.0
colored,mag,6,1820.0
colored,nf,1,1820.0
concert,fic,4,1820.0
concert,mag,22,1820.0
concert,nf,2,1820.0
crack,fic,15,1820.0
crack,nf,1,1820.0
crackling,fic,6,1820.0
crackling,nf,2,1820.0
creak,fic,4,1820.0
crimson,fic,26,1820.0
crimson,nf,3,1820.0
crisp,fic,2,1820.0
crisp,mag,1,1820.0
dark,fic,352,1820.0
dark,mag,24,1820.0
dark,nf,50,1820.0
dazzling,fic,14,1820.0
dazzling,mag,2,1820.0
dazzling,nf,6,1820.0
deaf,fic,37,1820.0
deaf,mag,1,1820.0
deaf,nf,6,1820.0
deafening,fic,4,1820.0
deafening,mag,1,1820.0
delicious,fic,23,1820.0
delicious,mag,1,1820.0
delicious,nf,3,1820.0
dense,fic,10,1820.0
dense,nf,5,1820.0
descry,fic,4,1820.0
dim,fic,72,1820.0
dim,mag,3,1820.0
ding,fic,6,1820.0
disgusting,fic,11,1820.0
disgusting,mag,3,1820.0
disgusting,nf,2,1820.0
drone,fic,1,1820.0
drone,mag,4,1820.0
drone,nf,1,1820.0
drum,fic,8,1820.0
drum,mag,4,1820.0
drum,nf,2,1820.0
dry,fic,47,1820.0
dry,mag,11,1820.0
dry,nf,57,1820.0
dull,fic,47,1820.0
dull,mag,10,1820.0
dull,nf,12,1820.0
dumb,fic,24,1820.0
dumb,mag,1,1820.0
dumb,nf,3,1820.0
echo,fic,45,1820.0
echo,mag,7,1820.0
echo,nf,4,1820.0
emerald,fic,7,1820.0
espy,fic,2,1820.0
eye,fic,588,1820.0
eye,mag,38,1820.0
eye,nf,97,1820.0
fetid,nf,1,1820.0
fiddle,fic,4,1820.0
fife,fic,3,1820.0
fife,mag,3,1820.0
flavor,fic,1,1820.0
flavor,mag,1,1820.0
fluid,fic,4,1820.0
fluid,mag,3,1820.0
fluid,nf,3,1820.0
flute,fic,7,1820.0
flute,mag,1,1820.0
flute,nf,2,1820.0
fondle,fic,1,1820.0
fragrance,fic,24,1820.0
fragrance,mag,1,1820.0
gape,fic,2,1820.0
gape,mag,1,1820.0
gaze,fic,91,1820.0
gaze,mag,2,1820.0
gaze,nf,6,1820.0
glance,fic,162,1820.0
glance,mag,8,1820.0
glance,nf,11,1820.0
glare,fic,12,1820.0
glare,nf,3,1820.0
gleam,fic,28,1820.0
gleam,mag,1,1820.0
gleam,nf,2,1820.0
glimpse,fic,35,1820.0
glimpse,mag,4,1820.0
glimpse,nf,3,1820.0
glisten,fic,1,1820.0
glitter,fic,12,1820.0
glitter,mag,1,1820.0
glitter,nf,2,1820.0
golden,fic,54,1820.0
golden,mag,4,1820.0
golden,nf,18,1820.0
gray,fic,37,1820.0
gray,mag,5,1820.0
gray,nf,2,1820.0
green,fic,130,1820.0
green,mag,14,1820.0
green,nf,20,1820.0
greenish,fic,1,1820.0
groan,fic,49,1820.0
groan,mag,3,1820.0
groan,nf,4,1820.0
guitar,fic,3,1820.0
guitar,nf,1,1820.0
guttural,fic,5,1820.0
guttural,mag,1,1820.0
harmonious,fic,7,1820.0
harmonious,mag,3,1820.0
harmonious,nf,5,1820.0
harp,fic,16,1820.0
harp,mag,1,1820.0
harshness,fic,11,1820.0
harshness,nf,4,1820.0
hear,fic,519,1820.0
hear,mag,30,1820.0
hear,nf,106,1820.0
hearken,fic,22,1820.0
hearken,mag,1,1820.0
hearken,nf,1,1820.0
heat,fic,57,1820.0
heat,mag,15,1820.0
heat,nf,15,1820.0
hoarse,fic,20,1820.0
hot,fic,69,1820.0
hot,mag,2,1820.0
hot,nf,12,1820.0
howl,fic,14,1820.0
howl,mag,1,1820.0
howl,nf,1,1820.0
hum,fic,14,1820.0
hum,nf,1,1820.0
hymn,fic,15,1820.0
hymn,mag,1,1820.0
hymn,nf,5,1820.0
illuminated,fic,17,1820.0
illuminated,nf,1,1820.0
image,fic,102,1820.0
image,mag,7,1820.0
image,nf,15,1820.0
immaculate,fic,3,1820.0
immaculate,nf,1,1820.0
impalpable,fic,1,1820.0
impalpable,nf,2,1820.0
imperceptible,fic,1,1820.0
imperceptible,mag,2,1820.0
imperceptible,nf,5,1820.0
indigo,mag,1,1820.0
indigo,nf,5,1820.0
insipid,fic,4,1820.0
insipid,mag,2,1820.0
insipid,nf,1,1820.0
itch,fic,2,1820.0
itch,nf,1,1820.0
leer,fic,4,1820.0
listen,fic,136,1820.0
listen,mag,9,1820.0
listen,nf,32,1820.0
look,fic,707,1820.0
look,mag,59,1820.0
look,nf,141,1820.0
loud,fic,156,1820.0
loud,mag,8,1820.0
loud,nf,7,1820.0
lute,fic,10,1820.0
lute,nf,2,1820.0
matt,nf,3,1820.0
melodious,fic,8,1820.0
melodious,mag,1,1820.0
melody,fic,45,1820.0
melody,mag,2,1820.0
melody,nf,2,1820.0
moonlight,fic,31,1820.0
moonlight,mag,1,1820.0
moonlight,nf,1,1820.0
muddy,fic,3,1820.0
muddy,nf,7,1820.0
murmur,fic,38,1820.0
murmur,mag,2,1820.0
murmur,nf,8,1820.0
music,fic,121,1820.0
music,mag,41,1820.0
music,nf,13,1820.0
noise,fic,106,1820.0
noise,mag,2,1820.0
noise,nf,11,1820.0
noiseless,fic,7,1820.0
noiseless,mag,2,1820.0
noisy,fic,25,1820.0
noisy,mag,1,1820.0
noisy,nf,5,1820.0
obscurity,fic,28,1820.0
obscurity,mag,14,1820.0
obscurity,nf,13,1820.0
odoriferous,fic,1,1820.0
odoriferous,nf,1,1820.0
olfactory,mag,1,1820.0
orange,fic,10,1820.0
orange,nf,4,1820.0
orchestra,fic,1,1820.0
orchestra,mag,22,1820.0
organ,fic,9,1820.0
organ,mag,6,1820.0
organ,nf,6,1820.0
overhear,fic,3,1820.0
pale,fic,221,1820.0
pale,mag,6,1820.0
pale,nf,2,1820.0
peal,fic,12,1820.0
peal,mag,2,1820.0
peal,nf,1,1820.0
pearly,fic,3,1820.0
peep,fic,14,1820.0
peep,nf,1,1820.0
perfume,fic,17,1820.0
perfume,nf,2,1820.0
perfumed,fic,2,1820.0
perfumed,nf,1,1820.0
piano,fic,5,1820.0
piano,mag,2,1820.0
picture,fic,136,1820.0
picture,mag,19,1820.0
picture,nf,22,1820.0
piercing,fic,31,1820.0
piercing,mag,1,1820.0
piercing,nf,3,1820.0
pink,fic,4,1820.0
polished,fic,26,1820.0
polished,mag,17,1820.0
polished,nf,12,1820.0
pungent,fic,7,1820.0
pungent,nf,1,1820.0
purl,mag,1,1820.0
purple,fic,31,1820.0
purple,nf,1,1820.0
querulous,fic,5,1820.0
querulous,mag,2,1820.0
radiant,fic,9,1820.0
rattle,fic,16,1820.0
rattle,mag,1,1820.0
red,fic,179,1820.0
red,mag,15,1820.0
red,nf,41,1820.0
reddish,fic,2,1820.0
reddish,nf,1,1820.0
reeking,fic,10,1820.0
reeking,nf,2,1820.0
reflection,fic,71,1820.0
reflection,mag,27,1820.0
reflection,nf,40,1820.0
refreshing,fic,11,1820.0
refreshing,mag,2,1820.0
refreshing,nf,11,1820.0
resound,fic,6,1820.0
resound,nf,1,1820.0
rigid,fic,42,1820.0
rigid,mag,4,1820.0
rigid,nf,4,1820.0
ring,fic,39,1820.0
ring,nf,1,1820.0
ringing,fic,18,1820.0
ripple,fic,3,1820.0
ripple,nf,1,1820.0
roar,fic,32,1820.0
roar,mag,1,1820.0
roar,nf,1,1820.0
roaring,fic,8,1820.0
roaring,nf,2,1820.0
rough,fic,37,1820.0
rough,mag,7,1820.0
rough,nf,13,1820.0
rumble,fic,1,1820.0
rustle,fic,1,1820.0
sapid,fic,1,1820.0
savor,fic,3,1820.0
scarlet,fic,13,1820.0
scarlet,nf,3,1820.0
scent,fic,12,1820.0
scent,nf,3,1820.0
scented,fic,10,1820.0
scream,fic,19,1820.0
scream,nf,3,1820.0
see,fic,1309,1820.0
see,mag,115,1820.0
see,nf,408,1820.0
shade,fic,81,1820.0
shade,mag,1,1820.0
shade,nf,17,1820.0
shadow,fic,133,1820.0
shadow,mag,8,1820.0
shadow,nf,11,1820.0
shady,fic,2,1820.0
sharp,fic,58,1820.0
sharp,mag,3,1820.0
sharp,nf,9,1820.0
shine,fic,32,1820.0
shine,mag,3,1820.0
shine,nf,13,1820.0
shining,fic,38,1820.0
shining,mag,1,1820.0
shining,nf,8,1820.0
shout,fic,46,1820.0
shout,mag,3,1820.0
shout,nf,3,1820.0
sight,fic,279,1820.0
sight,mag,27,1820.0
sight,nf,86,1820.0
silence,fic,328,1820.0
silence,mag,15,1820.0
silence,nf,25,1820.0
silent,fic,246,1820.0
silent,mag,15,1820.0
silent,nf,38,1820.0
silky,nf,1,1820.0
silvery,fic,10,1820.0
sing,fic,52,1820.0
sing,mag,2,1820.0
sing,nf,15,1820.0
slippery,fic,16,1820.0
slippery,nf,4,1820.0
smell,fic,9,1820.0
smell,mag,1,1820.0
smell,nf,7,1820.0
smoky,fic,5,1820.0
smooth,fic,62,1820.0
smooth,mag,4,1820.0
smooth,nf,5,1820.0
snarl,fic,3,1820.0
soft,fic,114,1820.0
soft,mag,2,1820.0
soft,nf,26,1820.0
solar,mag,1,1820.0
song,fic,105,1820.0
song,mag,11,1820.0
song,nf,15,1820.0
sonority,mag,1,1820.0
sonorous,fic,2,1820.0
sonorous,mag,1,1820.0
sound,fic,315,1820.0
sound,mag,43,1820.0
sound,nf,54,1820.0
sour,fic,4,1820.0
sour,nf,6,1820.0
sourness,fic,1,1820.0
speak,fic,493,1820.0
speak,mag,61,1820.0
speak,nf,112,1820.0
spicy,fic,2,1820.0
splash,fic,1,1820.0
spongy,fic,2,1820.0
spongy,nf,1,1820.0
squeak,fic,1,1820.0
stare,fic,7,1820.0
stifled,fic,16,1820.0
stifled,mag,1,1820.0
stifled,nf,1,1820.0
stinking,fic,1,1820.0
stinking,nf,1,1820.0
stroke,fic,43,1820.0
stroke,mag,10,1820.0
stroke,nf,16,1820.0
succulent,nf,2,1820.0
suffused,fic,4,1820.0
suffused,nf,1,1820.0
sunlight,fic,5,1820.0
sunlight,mag,2,1820.0
sunny,fic,13,1820.0
sweet,fic,322,1820.0
sweet,mag,8,1820.0
sweet,nf,35,1820.0
sweeten,fic,3,1820.0
sweetness,fic,33,1820.0
sweetness,mag,3,1820.0
sweetness,nf,5,1820.0
symphony,mag,5,1820.0
talk,fic,186,1820.0
talk,mag,18,1820.0
talk,nf,27,1820.0
tambour,fic,1,1820.0
tart,fic,1,1820.0
tartness,fic,1,1820.0
taste,fic,118,1820.0
taste,mag,111,1820.0
taste,nf,39,1820.0
tasteless,fic,2,1820.0
tender,fic,153,1820.0
tender,mag,10,1820.0
tender,nf,42,1820.0
thud,nf,1,1820.0
thunder,fic,71,1820.0
thunder,mag,1,1820.0
thunder,nf,4,1820.0
tick,fic,12,1820.0
ticking,fic,1,1820.0
ting,fic,5,1820.0
ting,nf,1,1820.0
touch,fic,128,1820.0
touch,mag,7,1820.0
touch,nf,21,1820.0
translucent,fic,1,1820.0
transparent,fic,19,1820.0
transparent,nf,8,1820.0
trumpet,fic,17,1820.0
trumpet,mag,1,1820.0
trumpet,nf,14,1820.0
tune,fic,14,1820.0
tune,mag,6,1820.0
tune,nf,5,1820.0
twang,fic,2,1820.0
unctuous,nf,1,1820.0
vermilion,mag,1,1820.0
viola,fic,37,1820.0
violet,fic,7,1820.0
violin,fic,4,1820.0
violin,mag,2,1820.0
vivid,fic,38,1820.0
vivid,mag,13,1820.0
vivid,nf,4,1820.0
vocal,fic,2,1820.0
vocal,mag,3,1820.0
voice,fic,736,1820.0
voice,mag,59,1820.0
voice,nf,63,1820.0
voiceless,fic,5,1820.0
warble,fic,1,1820.0
warble,mag,1,1820.0
warm,fic,105,1820.0
warm,mag,10,1820.0
warm,nf,16,1820.0
warmth,fic,55,1820.0
warmth,mag,9,1820.0
warmth,nf,9,1820.0
watch,fic,154,1820.0
watch,mag,15,1820.0
watch,nf,19,1820.0
wet,fic,62,1820.0
wet,mag,7,1820.0
wet,nf,28,1820.0
whiff,fic,1,1820.0
whisper,fic,50,1820.0
whisper,mag,3,1820.0
whisper,nf,4,1820.0
whistle,fic,14,1820.0
whistle,mag,1,1820.0
whistle,nf,1,1820.0
white,fic,349,1820.0
white,mag,36,1820.0
white,nf,56,1820.0
whiteness,fic,11,1820.0
whiteness,nf,4,1820.0
wrinkled,fic,12,1820.0
wrinkled,nf,1,1820.0
yellow,fic,46,1820.0
yellow,mag,4,1820.0
yellow,nf,6,1820.0
yellowish,fic,1,1820.0
yellowish,mag,1,1820.0
acid,fic,3,1830.0
acid,mag,3,1830.0
acid,nf,14,1830.0
acidity,fic,1,1830.0
acoustic,nf,1,1830.0
acrid,fic,1,1830.0
acrid,nf,2,1830.0
amaranth,fic,3,1830.0
amaranth,mag,1,1830.0
amber,fic,3,1830.0
amber,mag,2,1830.0
amber,nf,6,1830.0
appetizing,nf,1,1830.0
aromatic,fic,4,1830.0
aromatic,mag,2,1830.0
aromatic,nf,1,1830.0
audible,fic,55,1830.0
audible,mag,8,1830.0
audible,nf,1,1830.0
babble,fic,2,1830.0
bang,fic,6,1830.0
bang,mag,1,1830.0
bang,nf,1,1830.0
banjo,fic,2,1830.0
bass,fic,15,1830.0
bass,mag,1,1830.0
bass,nf,7,1830.0
behold,fic,243,1830.0
behold,mag,45,1830.0
behold,nf,17,1830.0
bell,fic,185,1830.0
bell,mag,11,1830.0
bell,nf,23,1830.0
bitter,fic,209,1830.0
bitter,mag,41,1830.0
bitter,nf,49,1830.0
bitterness,fic,82,1830.0
bitterness,mag,28,1830.0
bitterness,nf,12,1830.0
bittersweet,fic,1,1830.0
black,fic,586,1830.0
black,mag,85,1830.0
black,nf,247,1830.0
blackish,nf,2,1830.0
blonde,fic,4,1830.0
blue,fic,382,1830.0
blue,mag,47,1830.0
blue,nf,39,1830.0
bluish,nf,4,1830.0
blurred,fic,3,1830.0
blurred,nf,2,1830.0
bombastic,fic,2,1830.0
boom,fic,6,1830.0
bright,fic,634,1830.0
bright,mag,103,1830.0
bright,nf,70,1830.0
brilliant,fic,181,1830.0
brilliant,mag,120,1830.0
brilliant,nf,39,1830.0
bronze,fic,14,1830.0
bronze,mag,2,1830.0
bronze,nf,3,1830.0
brown,fic,312,1830.0
brown,mag,41,1830.0
brown,nf,142,1830.0
brownish,mag,2,1830.0
burgundy,fic,12,1830.0
burgundy,mag,1,1830.0
burgundy,nf,11,1830.0
burning,fic,220,1830.0
burning,mag,46,1830.0
burning,nf,53,1830.0
buzz,fic,6,1830.0
buzz,mag,1,1830.0
carmine,fic,3,1830.0
castanet,mag,1,1830.0
chatter,fic,6,1830.0
chatter,nf,1,1830.0
chime,fic,11,1830.0
chime,mag,2,1830.0
chromatic,fic,1,1830.0
cithara,fic,1,1830.0
clammy,fic,6,1830.0
clammy,nf,3,1830.0
clamor,fic,10,1830.0
clamor,mag,22,1830.0
clamor,nf,5,1830.0
clang,fic,17,1830.0
clang,mag,1,1830.0
clang,nf,1,1830.0
clangor,fic,4,1830.0
clank,fic,4,1830.0
clap,fic,14,1830.0
clap,mag,5,1830.0
clap,nf,2,1830.0
clarion,fic,5,1830.0
clash,fic,22,1830.0
clash,mag,1,1830.0
clash,nf,4,1830.0
clear,fic,445,1830.0
clear,mag,162,1830.0
clear,nf,239,1830.0
clink,fic,5,1830.0
clink,nf,1,1830.0
clump,fic,22,1830.0
clump,mag,2,1830.0
clump,nf,3,1830.0
cold,fic,581,1830.0
cold,mag,122,1830.0
cold,nf,462,1830.0
coldness,fic,35,1830.0
coldness,mag,10,1830.0
coldness,nf,6,1830.0
color,fic,53,1830.0
color,mag,73,1830.0
color,nf,55,1830.0
colored,fic,27,1830.0
colored,mag,20,1830.0
colored,nf,33,1830.0
colorless,fic,4,1830.0
colorless,mag,2,1830.0
colorless,nf,1,1830.0
concert,fic,25,1830.0
concert,mag,16,1830.0
concert,nf,16,1830.0
crack,fic,25,1830.0
crack,mag,3,1830.0
crack,nf,13,1830.0
crackling,fic,8,1830.0
crackling,mag,1,1830.0
crackling,nf,1,1830.0
creak,fic,2,1830.0
crimson,fic,108,1830.0
crimson,mag,9,1830.0
crimson,nf,7,1830.0
crisp,fic,4,1830.0
crisp,mag,1,1830.0
crisp,nf,14,1830.0
crunch,nf,1,1830.0
dark,fic,863,1830.0
dark,mag,124,1830.0
dark,nf,146,1830.0
dazzling,fic,61,1830.0
dazzling,mag,16,1830.0
dazzling,nf,2,1830.0
deaf,fic,29,1830.0
deaf,mag,12,1830.0
deaf,nf,11,1830.0
deafening,fic,8,1830.0
deafening,mag,3,1830.0
deafening,nf,1,1830.0
delicious,fic,57,1830.0
delicious,mag,20,1830.0
delicious,nf,19,1830.0
dense,fic,60,1830.0
dense,mag,15,1830.0
dense,nf,11,1830.0
descry,fic,16,1830.0
descry,mag,2,1830.0
dim,fic,169,1830.0
dim,mag,23,1830.0
dim,nf,12,1830.0
ding,fic,1,1830.0
disgusting,fic,21,1830.0
disgusting,mag,13,1830.0
disgusting,nf,18,1830.0
dong,nf,1,1830.0
drum,fic,42,1830.0
drum,mag,4,1830.0
drum,nf,8,1830.0
dry,fic,142,1830.0
dry,mag,55,1830.0
dry,nf,210,1830.0
dull,fic,132,1830.0
dull,mag,26,1830.0
dull,nf,20,1830.0
dumb,fic,34,1830.0
dumb,mag,4,1830.0
dumb,nf,13,1830.0
echo,fic,54,1830.0
echo,mag,14,1830.0
echo,nf,2,1830.0
emerald,fic,18,1830.0
emerald,mag,1,1830.0
espy,fic,5,1830.0
espy,mag,1,1830.0
eye,fic,1632,1830.0
eye,mag,311,1830.0
eye,nf,261,1830.0
