Word,Lemma,POS,Year,Register
yellow,yellow,nn1@_jj,1907,fic
see,see,vvi,1907,fic
shade,shade,nn1,1907,fic
blue,blue,jj,1907,fic
wet,wet,vvn@,1907,fic
cold,cold,nn1_jj,1907,fic
green,green,jj_nn1,1907,fic
yellow,yellow,jj,1907,fic
clear,clear,jj,1907,fic
hustle,hustle,vv0_nn1,1907,fic
organ,organ,nn1,1907,fic
picture,picture,nn1,1907,fic
dull,dull,jj,1907,fic
cold,cold,jj,1907,fic
red,red,jj_nn1,1907,fic
sound,sound,nn1,1907,fic
brown,brown,np1,1907,fic
see,see,vvi,1907,fic
red,red,jj_nn1,1907,fic
smell,smell,nn1,1907,fic
see,see,vvi,1907,fic
delicious,delicious,jj,1907,fic
voice,voice,nn1,1907,fic
dull,dull,jj_vv0@,1907,fic
talk,talk,nn1,1907,fic
sweet,sweet,jj,1907,fic
whisper,whisper,nn1,1907,fic
listen,listen,vvi,1907,fic
roar,roar,nn1_vv0,1907,fic
picture,picture,nn1,1907,fic
cold,cold,jj_nn1,1907,fic
see,see,vv0,1907,fic
look,look,vv0,1907,fic
moonlight,moonlight,nn1,1907,fic
see,see,vvi,1907,fic
look,look,vv0,1907,fic
speak,speak,vvi,1907,fic
see,see,vvi,1907,fic
touch,touch,vv0,1907,fic
black,black,jj_nn1@,1907,fic
black,black,jj_nn1@,1907,fic
white,white,jj,1907,fic
clear,clear,jj,1907,fic
cold,cold,jj_rr%,1907,fic
dark,dark,nn1_jj,1907,fic
yellow,yellow,jj,1907,fic
look,look,nn1,1907,fic
clear,clear,jj,1907,fic
glance,glance,vv0,1907,fic
clear,clear,jj,1907,fic
sweet,sweet,jj,1907,fic
dark,dark,jj_nn1,1907,fic
sunny,sunny,jj,1907,fic
glance,glance,nn1,1907,fic
soft,soft,jj,1907,fic
sound,sound,nn1,1907,fic
flute,flute,nn1,1907,fic
talk,talk,nn1,1907,fic
talk,talk,nn1,1907,fic
see,see,vvi,1907,fic
soft,soft,jj,1907,fic
speak,speak,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
clear,clear,jj,1907,fic
dark,dark,jj_nn1,1907,fic
touch,touch,nn1,1907,fic
music,music,nn1,1907,fic
blue,blue,jj,1907,fic
radiant,radiant,jj,1907,fic
song,song,nn1,1907,fic
sound,sound,nn1,1907,fic
clear,clear,jj,1907,fic
silence,silence,nn1,1907,fic
dim,dim,jj,1907,fic
touch,touch,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vv0,1907,fic
taste,taste,vvi,1907,fic
see,see,vvi,1907,fic
look,look,vvi,1907,fic
watch,watch,vvi,1907,fic
see,see,vvi,1907,fic
clear,clear,jj,1907,fic
look,look,nn1,1907,fic
soft,soft,jj,1907,fic
wrinkled,wrinkle,vvd@_jj_vvn@,1907,fic
shadow,shadow,nn1,1907,fic
look,look,vvi,1907,fic
bronze,bronze,nn1,1907,fic
picture,picture,nn1,1907,fic
voice,voice,nn1,1907,fic
soft,soft,jj,1907,fic
dark,dark,jj_nn1,1907,fic
sing,sing,vvi,1907,fic
soft,soft,jj,1907,fic
white,white,jj,1907,fic
glance,glance,nn1,1907,fic
eye,eye,nn1,1907,fic
glance,glance,nn1,1907,fic
shining,shine,jj,1907,fic
listen,listen,vvi,1907,fic
soft,soft,jj,1907,fic
dim,dim,jj,1907,fic
warmth,warmth,nn1,1907,fic
speak,speak,vvi,1907,fic
look,look,nn1,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
touch,touch,nn1,1907,fic
look,look,nn1,1907,fic
clear,clear,jj,1907,fic
sight,sight,nn1,1907,fic
talk,talk,nn1,1907,fic
speak,speak,vv0,1907,fic
look,look,vvi,1907,fic
speak,speak,vvi,1907,fic
speak,speak,vv0,1907,fic
look,look,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
look,look,nn1,1907,fic
touch,touch,nn1,1907,fic
hear,hear,vvi,1907,fic
green,green,jj,1907,fic
white,white,jj,1907,fic
tune,tune,nn1,1907,fic
clear,clear,jj,1907,fic
listen,listen,vvi,1907,fic
whiteness,whiteness,nn1,1907,fic
look,look,vv0_nn1,1907,fic
look,look,nn1,1907,fic
look,look,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
sound,sound,nn1,1907,fic
whir,whir,vvi,1907,fic
picture,picture,nn1,1907,fic
dark,dark,nn1_jj,1907,fic
sight,sight,nn1,1907,fic
clear,clear,jj,1907,fic
shining,shine,vvg,1907,fic
shadow,shadow,nn1,1907,fic
watch,watch,nn1,1907,fic
eye,eye,nn1,1907,fic
glance,glance,nn1,1907,fic
shadow,shadow,nn1,1907,fic
eye,eye,nn1,1907,fic
glimpse,glimpse,nn1,1907,fic
eye,eye,nn1,1907,fic
look,look,vvi,1907,fic
look,look,nn1,1907,fic
glance,glance,nn1,1907,fic
dim,dim,jj,1907,fic
dark,dark,nn1_jj,1907,fic
clear,clear,jj,1907,fic
speak,speak,vvi,1907,fic
look,look,nn1,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
deaf,deaf,jj,1907,fic
voice,voice,nn1,1907,fic
red,red,jj_nn1,1907,fic
clear,clear,jj,1907,fic
dark,dark,jj_nn1,1907,fic
glance,glance,nn1,1907,fic
shadow,shadow,nn1,1907,fic
glance,glance,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
soft,soft,jj,1907,fic
look,look,nn1,1907,fic
chime,chime,nn1,1907,fic
silence,silence,nn1,1907,fic
eye,eye,nn1,1907,fic
dark,dark,nn1_jj,1907,fic
look,look,nn1,1907,fic
bright,bright,jj,1907,fic
voice,voice,nn1,1907,fic
murmur,murmur,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
clear,clear,jj,1907,fic
dark,dark,jj_nn1,1907,fic
voice,voice,nn1,1907,fic
silent,silent,jj,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
silence,silence,nn1,1907,fic
silence,silence,nn1,1907,fic
glance,glance,nn1,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
soft,soft,jj,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
look,look,nn1,1907,fic
bell,bell,nn1,1907,fic
silence,silence,nn1,1907,fic
voice,voice,nn1,1907,fic
clear,clear,jj,1907,fic
voice,voice,nn1_vv0@,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
clear,clear,jj,1907,fic
voice,voice,nn1,1907,fic
pale,pale,jj,1907,fic
talk,talk,vvi,1907,fic
dark,dark,jj_nn1,1907,fic
dark,dark,jj_nn1,1907,fic
look,look,nn1,1907,fic
clear,clear,jj,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
wrinkled,wrinkle,vvd@_vvn@,1907,fic
clear,clear,jj,1907,fic
clear,clear,jj,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vv0,1907,fic
dim,dim,jj,1907,fic
voice,voice,nn1,1907,fic
look,look,vvi,1907,fic
white,white,jj,1907,fic
see,see,vvi,1907,fic
green,green,jj,1907,fic
clear,clear,jj,1907,fic
dark,dark,jj_nn1,1907,fic
clear,clear,jj,1907,fic
voice,voice,nn1,1907,fic
hot,hot,jj,1907,fic
sunny,sunny,jj,1907,fic
see,see,vv0,1907,fic
look,look,nn1,1907,fic
dark,dark,nn1_jj,1907,fic
pale,pale,jj,1907,fic
warmth,warmth,nn1,1907,fic
rough,rough,jj,1907,fic
dark,dark,jj_nn1,1907,fic
bell,bell,nn1,1907,fic
voice,voice,nn1,1907,fic
shining,shine,vvg,1907,fic
gleam,gleam,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
music,music,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
picture,picture,nn1,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
look,look,vv0,1907,fic
see,see,vv0,1907,fic
listen,listen,vv0,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
see,see,vv0,1907,fic
white,white,np1,1907,fic
look,look,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
glance,glance,nn1,1907,fic
white,white,jj,1907,fic
look,look,nn1,1907,fic
pink,pink,jj,1907,fic
white,white,jj,1907,fic
red,red,jj_nn1,1907,fic
white,white,jj,1907,fic
look,look,nn1,1907,fic
touch,touch,nn1,1907,fic
eye,eye,nn1,1907,fic
eye,eye,nn1,1907,fic
see,see,vvi,1907,fic
white,white,jj,1907,fic
eye,eye,nn1,1907,fic
eye,eye,nn1,1907,fic
eye,eye,nn1,1907,fic
touch,touch,nn1,1907,fic
talk,talk,vvi,1907,fic
listen,listen,vvi,1907,fic
black,black,jj_nn1@,1907,fic
sight,sight,vvi,1907,fic
whistle,whistle,nn1,1907,fic
talk,talk,vvi,1907,fic
talk,talk,vvi,1907,fic
noiseless,noiseless,jj,1907,fic
touch,touch,nn1,1907,fic
yellow,yellow,jj,1907,fic
sight,sight,nn1,1907,fic
look,look,vvi,1907,fic
yellow,yellow,jj,1907,fic
sound,sound,nn1,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
yellow,yellow,jj,1907,fic
rough,rough,jj,1907,fic
red,red,nn1_jj,1907,fic
blue,blue,jj,1907,fic
rough,rough,jj,1907,fic
smooth,smooth,jj,1907,fic
sight,sight,nn1,1907,fic
yellow,yellow,jj_nn1@,1907,fic
yellow,yellow,jj,1907,fic
sound,sound,nn1,1907,fic
wet,wet,jj,1907,fic
shiny,shiny,jj,1907,fic
black,black,jj,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
pale,pale,jj,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
voice,voice,nn1,1907,fic
dim,dim,jj,1907,fic
voice,voice,nn1,1907,fic
warm,warm,jj,1907,fic
white,white,jj,1907,fic
soft,soft,jj,1907,fic
shining,shine,jj,1907,fic
warm,warm,vv0@,1907,fic
glance,glance,nn1,1907,fic
sound,sound,nn1,1907,fic
tender,tender,jj,1907,fic
sound,sound,nn1,1907,fic
sound,sound,nn1,1907,fic
sound,sound,nn1,1907,fic
sound,sound,nn1,1907,fic
dark,dark,nn1_jj,1907,fic
voice,voice,nn1,1907,fic
sound,sound,nn1,1907,fic
sound,sound,nn1,1907,fic
rumble,rumble,nn1,1907,fic
dark,dark,nn1,1907,fic
rumble,rumble,nn1,1907,fic
clang,clang,nn1,1907,fic
red,red,jj_nn1,1907,fic
green,green,jj_nn1,1907,fic
eye,eye,nn1,1907,fic
clear,clear,vv0@_rr@,1907,fic
clear,clear,vv0@_rr@,1907,fic
glance,glance,vv0_nn1,1907,fic
eye,eye,nn1,1907,fic
dark,dark,nn1_jj,1907,fic
shining,shine,jj,1907,fic
see,see,vvi,1907,fic
eye,eye,nn1,1907,fic
dark,dark,jj_nn1,1907,fic
black,black,jj,1907,fic
sharp,sharp,jj,1907,fic
crackle,crackle,vvi,1907,fic
crackle,crackle,nn1_vv0@,1907,fic
voice,voice,nn1,1907,fic
eye,eye,nn1,1907,fic
eye,eye,nn1,1907,fic
touch,touch,nn1,1907,fic
bell,bell,nn1,1907,fic
creak,creak,nn1,1907,fic
voice,voice,nn1,1907,fic
dark,dark,nn1_jj,1907,fic
tender,tender,jj,1907,fic
rough,rough,jj,1907,fic
voice,voice,nn1,1907,fic
bell,bell,nn1,1907,fic
voice,voice,nn1,1907,fic
see,see,vv0,1907,fic
look,look,vvi,1907,fic
reddish,reddish,jj,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
talk,talk,vvi,1907,fic
hear,hear,vv0,1907,fic
hear,hear,vvi,1907,fic
pungent,pungent,jj,1907,fic
brilliant,brilliant,jj,1907,fic
look,look,vv0_nn1,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
talk,talk,vv0_nn1,1907,fic
glance,glance,nn1,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
talk,talk,vvi,1907,fic
white,white,jj,1907,fic
talk,talk,vvi,1907,fic
sound,sound,vvi,1907,fic
sound,sound,vvi,1907,fic
hot,hot,jj,1907,fic
watch,watch,nn1,1907,fic
see,see,vvi,1907,fic
shining,shine,jj,1907,fic
talk,talk,vvi,1907,fic
speak,speak,vvi,1907,fic
look,look,vv0,1907,fic
smell,smell,vvi,1907,fic
hear,hear,vv0,1907,fic
dull,dull,jj_vv0@,1907,fic
see,see,vv0,1907,fic
see,see,vvi,1907,fic
look,look,nn1,1907,fic
look,look,nn1,1907,fic
talk,talk,vvi,1907,fic
hear,hear,vvi,1907,fic
see,see,vvi,1907,fic
hear,hear,vvi,1907,fic
see,see,vv0,1907,fic
organ,organ,nn1,1907,fic
organ,organ,nn1,1907,fic
music,music,nn1,1907,fic
hear,hear,vvi,1907,fic
ring,ring,vvi,1907,fic
look,look,vvi,1907,fic
organ,organ,nn1,1907,fic
look,look,nn1,1907,fic
look,look,vv0_nn1,1907,fic
wet,wet,jj,1907,fic
eye,eye,nn1,1907,fic
glance,glance,nn1,1907,fic
sing,sing,vvi,1907,fic
sing,sing,vv0,1907,fic
listen,listen,vvi,1907,fic
see,see,vvi,1907,fic
eye,eye,nn1,1907,fic
cold,cold,jj_nn1,1907,fic
look,look,vvi,1907,fic
look,look,vvi,1907,fic
look,look,nn1,1907,fic
voice,voice,nn1,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
see,see,vvi,1907,fic
talk,talk,vvi,1907,fic
radiant,radiant,jj,1907,fic
pink,pink,nn1@_jj,1907,fic
glance,glance,nn1_vv0,1907,fic
speak,speak,vvi,1907,fic
radiant,radiant,jj,1907,fic
see,see,vv0,1907,fic
speak,speak,vvi,1907,fic
speak,speak,vvi,1907,fic
hear,hear,vvi,1907,fic
eye,eye,nn1,1907,fic
see,see,vvi,1907,fic
listen,listen,vvi,1907,fic
silent,silent,jj,1907,fic
hear,hear,vvi,1907,fic
see,see,vv0,1907,fic
talk,talk,vvi,1907,fic
see,see,vv0,1907,fic
dumb,dumb,jj,1907,fic
picture,picture,vvi,1907,fic
see,see,vvi,1907,fic
look,look,vvi,1907,fic
talk,talk,vvi,1907,fic
eye,eye,nn1,1907,fic
voice,voice,nn1,1907,fic
talk,talk,nn1,1907,fic
hear,hear,vvi,1907,fic
look,look,nn1,1907,fic
talk,talk,vvi,1907,fic
see,see,vvi,1907,fic
talk,talk,vvi,1907,fic
see,see,vv0,1907,fic
hear,hear,vvi,1907,fic
reflection,reflection,nn1,1907,fic
black,black,nn1@_jj,1907,fic
stare,stare,vv0,1907,fic
whisper,whisper,nn1_vv0,1907,fic
shining,shine,jj,1907,fic
red,red,jj_nn1,1907,fic
white,white,jj,1907,fic
voice,voice,nn1,1907,fic
brown,brown,jj,1907,fic
voice,voice,nn1,1907,fic
brown,brown,jj,1907,fic
eye,eye,nn1,1907,fic
pink,pink,jj,1907,fic
scarlet,scarlet,jj,1907,fic
brown,brown,jj,1907,fic
voice,voice,nn1,1907,fic
brown,brown,jj,1907,fic
voice,voice,nn1,1907,fic
